id,許可證字號,動物用藥品名稱,英文名稱,業者名稱,有效期間,官方網址
106407,動物藥製字第06407號,樂豐黴素-220,KITASAMYCIN-220,昭元化成股份有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06407
106408,動物藥製字第06408號,盤尼鏈黴素懸濁液,"Penimycin Suspension Inj.",全信製藥有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06408
106409,動物藥製字第06409號,青青黴素-S,"PENICILLIN G SOD",全信製藥有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06409
106410,動物藥製字第06410號,璟誼愛補血,,璟誼製藥有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06410
106411,動物藥製字第06411號,肥淨２２０,,中日化學企業製藥廠,"至76年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06411
106412,動物藥製字第06412號,肥精二０％,,台灣氰胺股份有限公司新竹廠,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06412
106413,動物藥製字第06413號,必治炎可溶散,,台灣三鷹製藥股份有限公司,"至92年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06413
106414,動物藥製字第06414號,剋蟲能可溶散,,台灣三鷹製藥股份有限公司,"至90年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06414
106415,動物藥製字第06415號,鷹磺胺-Ｓ可溶散,,台灣三鷹製藥股份有限公司,"至92年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06415
106416,動物藥製字第06416號,樂豐黴素-T,KITASAMYCIN-T,昭元化成股份有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06416
106417,動物藥製字第06417號,樂力素十二％,,大豐化學製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06417
106418,動物藥製字第06418號,氰胺速寧十五％乳劑,,台灣氰胺股份有限公司新竹廠,"至84年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06418
106419,動物藥製字第06419號,康王黴素,"KAWANMYCIN INJ.",大豐化學製藥股份有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06419
106420,動物藥製字第06420號,大勝維他可溶散,,台灣三鷹製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06420
106421,動物藥製字第06421號,保力維他可溶散,,台灣三鷹製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06421
106422,動物藥製字第06422號,雞安黴素可溶散,,台灣三鷹製藥股份有限公司,"至90年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06422
106423,動物藥製字第06423號,安心黴素可溶散,,台灣三鷹製藥股份有限公司,"至90年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06423
106424,動物藥製字第06424號,萬力鴿靈,,萬力製藥廠股份有限公司,"至78年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06424
106425,動物藥製字第06425號,立倍金,Linco-Spectin,寶島製藥股份有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06425
106426,動物藥製字第06426號,"安復黴素 (乾粉懸濁注射劑)","AMOMYCIN INJ.",公源藥品股份有限公司觀音廠,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06426
106431,動物藥製字第06431號,黑豬牌豬狗安－二五％,,台灣三鷹製藥股份有限公司,"至90年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06431
106432,動物藥製字第06432號,百祿肥-一一０,,太平洋製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06432
106433,動物藥製字第06433號,百祿肥-二五,,太平洋製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06433
106434,動物藥製字第06434號,百祿肥-五０,,太平洋製藥股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06434
106435,動物藥製字第06435號,伊定肥飼料添加劑,,辰和企業有限公司製藥廠,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06435
106436,動物藥製字第06436號,痢得治,"NEGAMY Oral Suspension",公源藥品股份有限公司觀音廠,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06436
106437,動物藥製字第06437號,速靈可溶散,,台灣三鷹製藥股份有限公司,"至90年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06437
106438,動物藥製字第06438號,台樂寧-P,TAIROLIN-P,寶島製藥股份有限公司,(已失效),http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06438
106441,動物藥製字第06441號,利安素針,"TRIFIZOL INJ.",華達化學製藥廠股份有限公司土城工廠,至109年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06441
106442,動物藥製字第06442號,安必西林可溶散,,台灣三鷹製藥股份有限公司,"至90年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06442
106443,動物藥製字第06443號,歐來金-一００,,大豐化學製藥股份有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06443
106444,動物藥製字第06444號,特利肥ＯＬ－二五,,大豐化學製藥股份有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06444
106447,動物藥製字第06447號,利高肥ＲＳ,,普強股份有限公司北園廠,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06447
106448,動物藥製字第06448號,速新肥-270,"SUE SI HOE-270",寶島製藥股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06448
106449,動物藥製字第06449號,快快肥-五五,,寶島製藥股份有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06449
106450,動物藥製字第06450號,力素六％,,台灣興美股份有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06450
106451,動物藥製字第06451號,泰祿利乾粉針,,辰和企業有限公司製藥廠,"至92年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06451
106452,動物藥製字第06452號,克炎寧針,CORENIN,辰和科技藥業股份有限公司南科分公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06452
106453,動物藥製字第06453號,敵球丹,Anticocci,寶島製藥股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06453
106454,動物藥製字第06454號,「永信」安莫西林水溶散,"AMOXICILLIN SOLUBLE POWDER",永信藥品工業股份有限公司台中幼獅廠,至104年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06454
106455,動物藥製字第06455號,新功新維肥,,新功藥品工業有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06455
106456,動物藥製字第06456號,氯黴素－Ｍ,,北美化學製藥廠有限公司,"至77年05月25日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06456
106457,動物藥製字第06457號,氯黴素－一一０,,北美化學製藥廠有限公司,"至77年05月25日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06457
106458,動物藥製字第06458號,益發素乾粉注射劑,,公源藥品股份有限公司觀音廠,"至88年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06458
106459,動物藥製字第06459號,得力壯,"DURABON INJ.",大豐化學製藥股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06459
106460,動物藥製字第06460號,碘射素消毒液,GENODINE,維生化學製藥股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06460
106461,動物藥製字第06461號,赤痢寶,DETRIDEN,全信製藥有限公司,(已失效),http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06461
100596,動物藥製字第00596號,蘇爾美粉劑,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00596
100599,動物藥製字第00599號,金黴素賽鴿配方,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00599
100600,動物藥製字第00600號,蝨飛離,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00600
100601,動物藥製字第00601號,蘇爾美片劑,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00601
100602,動物藥製字第00602號,金黴素片劑,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00602
100604,動物藥製字第00604號,鏈青素注射液,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00604
100605,動物藥製字第00605號,青黴素注射液,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00605
100606,動物藥製字第00606號,蘇爾美廿五％注射液,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00606
100607,動物藥製字第00607號,蘇爾美注射液三三１／３％,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00607
100608,動物藥製字第00608號,樂美素注射液,,台灣氰胺股份有限公司新竹廠,"至85年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=00608
106462,動物藥製字第06462號,康黴素注射液,"KANAMYCIN INJ.",全信製藥有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06462
106463,動物藥製字第06463號,紅絲菌素丙脂月桂硫酸醯,"ERYTHROMYCIN ESTOLATE",中化合成生技股份有限公司山佳工廠,"至100年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06463
106464,動物藥製字第06464號,安蒙西林三水物,,中化合成生技股份有限公司山佳工廠,"至94年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06464
106465,動物藥製字第06465號,泰牧素-200,"TIAMUCIN R-200",南亞畜牧股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06465
106466,動物藥製字第06466號,佳牧精-450,TIAMUCIN-450,南亞畜牧股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06466
106467,動物藥製字第06467號,治菌精,TRIMETHOPRINE,寶島製藥股份有限公司,至107年09月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06467
106468,動物藥製字第06468號,瑞雄治痢散,,瑞雄製藥有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06468
106469,動物藥製字第06469號,中興新肺疫寧針,"FECONRIN INJECTION",中興藥品工業股份有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06469
106470,動物藥製字第06470號,中興超痢王針,"SUPERLYWON INJECTION",中興藥品工業股份有限公司,(已失效),http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06470
106472,動物藥製字第06472號,速癒啶-五００,,亞東科化國際股份有限公司,"至88年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06472
106473,動物藥製字第06473號,愛美素Ｅ七二,,化成家畜藥廠有限公司,"至80年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06473
106474,動物藥製字第06474號,豬日本腦炎活毒疫苗,,國光血清疫苗製造股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06474
106475,動物藥製字第06475號,立克痢,,寶島製藥股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06475
106476,動物藥製字第06476號,瑞雄發情素,,瑞雄製藥有限公司,"至82年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06476
106477,動物藥製字第06477號,新功麗百黴素懸濁注射液,,新功藥品工業有限公司,"至80年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06477
106478,動物藥製字第06478號,新功博力黴素懸濁注射液,PURIMYCIN,新功藥品工業有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06478
106479,動物藥製字第06479號,新功康力黴素注射液,"KANLYMYCIN ""H.K""",新功藥品工業有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06479
106480,動物藥製字第06480號,新功白痢精,PAIRITIN,新功藥品工業有限公司,(已失效),http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06480
106481,動物藥製字第06481號,特大肥素可溶散,,台灣三鷹製藥股份有限公司,"至90年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06481
106482,動物藥製字第06482號,樂力素10%水溶散,"RONIZOL 10% WATER SOLUBLE",大豐化學製藥股份有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06482
106483,動物藥製字第06483號,立可安黴素,Licoanmycin,寶島製藥股份有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06483
106484,動物藥製字第06484號,新美素,,中吉飼料藥品股份有限公司,"至82年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06484
106485,動物藥製字第06485號,快除蟲,,璟誼製藥有限公司,"至82年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06485
106486,動物藥製字第06486號,新功特炎能懸濁注射液,,新功藥品工業有限公司,"至91年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=06486
