藥品分類分組名稱,醫令申報數量
"GOSERELIN ACEATE , 注射劑 , 10.80 MG",211
"HEXESTROL , 注射劑 , 5.00 MG",9987
"LETROZOLE , 一般錠劑膠囊劑 , 2.50 MG",600762
"LEUPROLIDE ACETATE , 注射劑 , 14.00 MG",10
"LEUPROLIDE ACETATE DEPOT , 注射劑 , 3.75 MG",22343
"MEDROXYPROGESTERONE , 一般錠劑膠囊劑 , 100.00 MG",22439
"MEDROXYPROGESTERONE , 一般錠劑膠囊劑 , 500.00 MG",563138
"MEDROXYPROGESTERONE , 注射劑 , 150.00 MG",22
"MEGESTROL , 一般錠劑膠囊劑 , 40.00 MG",329629
"MEGESTROL , 一般錠劑膠囊劑 , 160.00 MG",340464
"MEGESTROL , 內服液劑 , 40.00  MG/ML , 1.00 ML",328633
"MEGESTROL , 內服液劑 , 40.00  MG/ML , 120.00 ML",18654
"MEGESTROL , 內服液劑 , 40.00  MG/ML , 240.00 ML",29230
"TAMOXIFEN , 一般錠劑膠囊劑 , 10.00 MG",10161173
"TAMOXIFEN , 一般錠劑膠囊劑 , 20.00 MG",2596
"TOREMIFENE , 一般錠劑膠囊劑 , 60.00 MG",40620
"TRIPTORELIN ACETATE , 注射劑 , 3.75 MG",1436
"ALDESLEUKIN , 注射劑 , 18.00 , MIU",5802
"Bacillus Calmette-Guerin, 體腔用灌洗劑, 1.8-19.2 x 10",7364
"FILGRASTIM , 注射劑 , 75.00 MCG",17517
"FILGRASTIM , 注射劑 , 150.00 MCG",6788
"FILGRASTIM , 注射劑 , 300.00 MCG",69416
"GLATIRAMER , 注射劑 , 20.00 MG",11860
"INTERFERON ALPHA- 2A , 注射劑 , 3.00 , MIU",16742
"INTERFERON ALPHA- 2A , 注射劑 , 4.50 , MIU",1207
"INTERFERON ALPHA- 2A , 注射劑 , 6.00 , MIU",82
"INTERFERON ALPHA- 2B , 注射劑 , 18.00 , MIU",605
"INTERFERON BETA-1A , 注射劑 , 44.00 MCG",27226
"INTERFERON BETA-1B , 注射劑 , 250.00 MCG",12285
"KAWARATAKE , 口服顆粒劑 , 1.00 GM",69693
"LENOGRASTIM , 注射劑 , 100.00 MCG",18802
"LENOGRASTIM , 注射劑 , 250.00 MCG",45268
"PEGINTERFERON-ALPHA-2A , 注射劑 , 135.00 MCG",6134
"PEGINTERFERON-ALPHA-2A , 注射劑 , 180.00 MCG",56510
"PEGINTERFERON-ALPHA-2B , 注射劑 , 50.00 MCG",419
"PEGINTERFERON-ALPHA-2B , 注射劑 , 80.00 MCG",15308
"PEGINTERFERON-ALPHA-2B , 注射劑 , 100.00 MCG",24996
"PEGINTERFERON-ALPHA-2B , 注射劑 , 120.00 MCG",3253
"PLATONIN , 注射劑 , 50.00 MCG",29
"STREPTOCOCCUS PYROGENE SU STRAIN TX WITH PN G POTASSIUM 2.8MG/ML + PENICILLING 2690IU/ML, 注射劑, 5.00ML",1082
"ADALIMUMAB , 注射劑 , 40.00 MG",629
"AZATHIOPRINE , 一般錠劑膠囊劑 , 50.00 MG",2737855
"CYCLOSPORIN , 一般錠劑膠囊劑 , 25.00 MG",4053572
"CYCLOSPORIN , 一般錠劑膠囊劑 , 100.00 MG",951916
"CYCLOSPORIN , 口服液劑 , 100.00  MG/ML , 50.00 ML",1754
"CYCLOSPORIN , 注射劑 , 50.00 MG",27637
"ETANERCEPT , 注射劑 , 25.00 MG",104319
"LEFLUNOMIDE , 一般錠劑膠囊劑 , 10.00 MG",513110
"LEFLUNOMIDE , 一般錠劑膠囊劑 , 20.00 MG",421000
"MYCOPHENOLATE MOFETIL , 一般錠劑膠囊劑 , 250.00 MG",4906477
"MYCOPHENOLATE MOFETIL , 一般錠劑膠囊劑 , 500.00 MG",340
"MYCOPHENOLIC ACID , 一般錠劑膠囊劑 , 180.00 MG",1516652
"SIROLIMUS , 一般錠劑膠囊劑 , 1.00 MG",588459
"SIROLIMUS , 口服液劑 , 1.00  MG/ML , 60.00 ML",77
"TACROLIMUS , 一般錠劑膠囊劑 , 0.50 MG",689941
"TACROLIMUS , 一般錠劑膠囊劑 , 1.00 MG",3587871
"TACROLIMUS , 一般錠劑膠囊劑 , 5.00 MG",54021
"ACECLOFENAC , 一般錠劑膠囊劑 , 100.00 MG",4054079
"ACEMETACIN , 一般錠劑膠囊劑 , 60.00 MG",20333211
"ACEMETACIN , 緩釋錠劑膠囊劑 , 90.00 MG",10191639
"ALCLOFENAC , 一般錠劑膠囊劑 , 250.00 MG",206479
"ALMINOPROFEN , 一般錠劑膠囊劑 , 150.00 MG",4332
"ALMINOPROFEN , 一般錠劑膠囊劑 , 300.00 MG",20971
"BENZYDAMINE , 一般錠劑膠囊劑 , 25.00 MG",82491
"BENZYDAMINE , 一般錠劑膠囊劑 , 50.00 MG",23779
"CELECOXIB , 一般錠劑膠囊劑 , 100.00 MG",6142412
"CELECOXIB , 一般錠劑膠囊劑 , 200.00 MG",20193776
"DICLOFENAC , 一般錠劑膠囊劑 , 25.00 MG",52917726
"DICLOFENAC , 一般錠劑膠囊劑 , 50.00 MG",44243487
"DICLOFENAC , 一般錠劑膠囊劑 , 75.00 MG",113125
"DICLOFENAC , 緩釋錠劑膠囊劑 , 75.00 MG",7274203
"DICLOFENAC , 緩釋錠劑膠囊劑 , 100.00 MG",3381145
"DICLOFENAC , 注射劑 , 50.00 MG",33525
"DICLOFENAC , 注射劑 , 75.00 MG",164012
"DICLOFENAC , 栓劑 , 12.50 MG",2671208
"DICLOFENAC , 栓劑 , 25.00 MG",80931
"DICLOFENAC , 栓劑 , 50.00 MG",267
"DICLOFENAC 70MG + MISOPROSTOL 200MCG, 一般錠劑膠囊劑,",253069
"ETODOLAC , 一般錠劑膠囊劑 , 200.00 MG",9094805
"ETODOLAC , 緩釋錠劑膠囊劑 , 400-600 MG",3735520
"ETORICOXIB , 一般錠劑膠囊劑 , 60-90MG",610658
"FENBUFEN , 一般錠劑膠囊劑 , 200.00 MG",959577
"FENBUFEN , 一般錠劑膠囊劑 , 300.00 MG",923010
"FLUFENAMIC ACID , 一般錠劑膠囊劑 , 125.00 MG",309
"FLUFENAMIC ACID , 一般錠劑膠囊劑 , 200.00 MG",16272
"FLUFENAMIC ACID , 一般錠劑膠囊劑 , 250.00 MG",1197999
"FLURBIPROFEN , 一般錠劑膠囊劑 , 40.00 MG",212314
"FLURBIPROFEN , 一般錠劑膠囊劑 , 50.00 MG",8040988
"FLURBIPROFEN , 一般錠劑膠囊劑 , 100.00 MG",6020612
"GLUCOSAMINE , 一般錠劑膠囊劑 , 250.00 MG",39797918
"GLUCOSAMINE , 口服液劑 , 1500.00 MG",228639
"IBUPROFEN , 一般錠劑膠囊劑 , 100.00 MG",82201
"IBUPROFEN , 一般錠劑膠囊劑 , 200.00 MG",2634242
"IBUPROFEN , 一般錠劑膠囊劑 , 400.00 MG",22078785
"IBUPROFEN , 一般錠劑膠囊劑 , 500.00 MG",631704
"IBUPROFEN , 一般錠劑膠囊劑 , 600.00 MG",468780
"IBUPROFEN , 口服顆粒劑 , 400.00 MG",43082
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 1.00 ML",2900083
"IBUPROFEN ,口服液劑 , 20.00  MG/ML , 10.00 ML",1
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 60.00 ML",864233
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 120.00 ML",3925
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 1000.00 ML",18607
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 3800.00 ML",35
"IBUPROFEN , 口服液劑 , 20.00  MG/ML , 4000.00 ML",77300
"IBUPROFEN , 注射劑 , 400.00 MG",5462
"INDOMETHACIN , 一般錠劑膠囊劑 , 25.00 MG",5356081
"INDOMETHACIN , 一般錠劑膠囊劑 , 50.00 MG",550
"INDOMETHACIN , 緩釋錠 , 75.00 MG",8899
"INDOMETHACIN , 栓劑 , 50.00 MG",315061
"INDOMETHACIN , 栓劑 , 100.00 MG",2788
"KETOPROFEN , 一般錠劑膠囊劑 , 50.00 MG",3416276
"KETOPROFEN , 一般錠劑膠囊劑 , 100.00 MG",3371
"KETOPROFEN , 緩釋錠劑膠囊劑 , 200.00 MG",40747
"KETOPROFEN , 注射劑 , 50.00 MG",299149
"KETOPROFEN , 注射劑 , 75.00 MG",55525
"KETOPROFEN , 注射劑 , 100.00 MG",55004
"KETOPROFEN , 注射劑 , 500.00 MG",2063
"KETOROLAC , 一般錠劑膠囊劑 , 10.00 MG",6862829
"KETOROLAC , 注射劑 , 30.00 MG",1996961
"KETOROLAC , 注射劑 , 60.00 MG",7350
"MECLOFENAMIC ACID , 一般錠劑膠囊劑 , 100.00 MG",998980
"MEFENAMIC ACID , 一般錠劑膠囊劑 , 250.00 MG",16608297
"MEFENAMIC ACID , 一般錠劑膠囊劑 , 500.00 MG",15943534
"MEFENAMIC ACID 250MG + MAGNESIUM TRISILICATE 70MG, 一般錠劑膠囊劑,",155099
"MELOXICAM , 一般錠劑膠囊劑 , 7.50 MG",20911194
"MELOXICAM , 一般錠劑膠囊劑 , 15.00 MG",4720005
"MELOXICAM , 注射劑 , 15.00 MG",8708
"MEPIRIZOLE , 一般錠劑膠囊劑 , 50.00 MG",308368
"MEPIRIZOLE , 一般錠劑膠囊劑 , 100.00 MG",503049
"NABUMETONE , 一般錠劑膠囊劑 , 500.00 MG",5352838
"NABUMETONE , 一般錠劑膠囊劑 , 750.00 MG",84
"NAPROXEN , 一般錠劑膠囊劑 , 100.00 MG",9786
"NAPROXEN , 一般錠劑膠囊劑 , 250.00 MG",7977785
"NAPROXEN , 一般錠劑膠囊劑 , 275.00 MG",14582
"NAPROXEN , 一般錠劑膠囊劑 , 375.00 MG",914072
"NAPROXEN , 一般錠劑膠囊劑 , 500.00 MG",1341951
"NAPROXEN , 緩釋錠劑膠囊劑 , 750.00 MG",1200162
"NAPROXEN , 栓劑 , 500.00 MG",42
"NIFLUMIC ACID , 一般錠劑膠囊劑 , 250.00 MG",107275
"NIMESULIDE , 一般錠劑膠囊劑 , 100.00 MG",9352021
"PENICILLAMINE , 一般錠劑膠囊劑 , 250.00 MG",10435
"PENICILLAMINE , 一般錠劑膠囊劑 , 300.00 MG",611460
"PHENYLBUTAZONE , 一般錠劑膠囊劑 , 100.00 MG",514
"PIROXICAM , 一般錠劑膠囊劑 , 10.00 MG",3423325
"PIROXICAM , 一般錠劑膠囊劑 , 20.00 MG",1160342
"PIROXICAM , 口服顆粒劑 , 20.00 MG",142648
"PIROXICAM , 注射劑 , 20.00 MG",25752
"PIROXICAM , 注射劑 , 40.00 MG",36059
"PIROXICAM 20MG/ML + NICOTINAMIDE 30MG/ML, 注射劑, 1.00ML",20470
"PIROXICAM 20MG/ML + NICOTINAMIDE 30MG/ML, 注射劑, 2.00ML",11199
"SULINDAC , 一般錠劑膠囊劑 , 100.00 MG",1675864
"SULINDAC , 一般錠劑膠囊劑 , 150.00 MG",2665
"SULINDAC , 一般錠劑膠囊劑 , 200.00 MG",11383886
"TENOXICAM , 一般錠劑膠囊劑 , 10.00 MG",1124615
"TENOXICAM , 一般錠劑膠囊劑 , 20.00 MG",1313451
"TENOXICAM , 注射劑 , 20.00 MG",66923
"TIAPROFENIC ACID , 一般錠劑膠囊劑 , 200.00 MG",9020147
"TIAPROFENIC ACID , 緩釋錠 , 300.00 MG",6240
"TIARAMIDE , 一般錠劑膠囊劑 , 50.00 MG",20397
"TIARAMIDE , 一般錠劑膠囊劑 , 100.00 MG",1160859
"TOLFENAMIC ACID , 一般錠劑膠囊劑 , 100.00 MG",851357
"TOLMETIN , 一般錠劑膠囊劑 , 200.00 MG",406539
"CHOLINE SALICYLATE , 外用軟膏劑 , 87.10  MG/GM , 10.00 GM",34594
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",2242
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",1830
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",6679
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",74089
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 25.00 GM",19609
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 30.00 GM",32338
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 35.00 GM",27
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 40.00 GM",352771
"DICLOFENAC , 外用軟膏劑 , 10.00  MG/GM , 50.00 GM",1
"ETOFENAMATE , 外用軟膏劑 , 50.00  MG/GM , 10.00 GM",970
"ETOFENAMATE , 外用軟膏劑 , 50.00  MG/GM , 20.00 GM",11063
"ETOFENAMATE , 外用軟膏劑 , 50.00  MG/GM , 40.00 GM",407765
"ETOFENAMATE , 外用軟膏劑 , 100.00  MG/GM , 10.00 GM",34
"ETOFENAMATE , 外用軟膏劑 , 100.00  MG/GM , 15.00 GM",224
"ETOFENAMATE , 外用軟膏劑 , 100.00  MG/GM , 20.00 GM",56075
"ETOFENAMATE , 外用軟膏劑 , 100.00  MG/GM , 30.00 GM",25
"ETOFENAMATE , 外用軟膏劑 , 100.00  MG/GM , 40.00 GM",173783
"FLURBIPROFEN , 局部貼片 , 40.00 MG",9597489
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",2848
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 7.50 GM",5169
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",24484
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",2467
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 18.00 GM",7892
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",76757
"INDOMETHACIN , 外用軟膏劑 , 10.00  MG/GM , 25.00 GM",60639
"INDOMETHACIN , 外用液劑 , 7.50  MG/ML , 20.00 ML",16660
"METHYL SALICYLATE 110MG/GM + CAMPHOR 50MG/GM + MENTHOL 50MG/GM, 外用軟膏劑,30.00GM",3583
"NIFLUMIC ACID , 外用軟膏劑 , 30.00  MG/GM , 10.00 GM",1054
"PIROXICAM , 外用軟膏劑 , 5.00  MG/GM , 10.00 GM",1349
"PIROXICAM , 外用軟膏劑 , 5.00  MG/GM , 15.00 GM",1
"PIROXICAM , 外用軟膏劑 , 5.00  MG/GM , 20.00 GM",13
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",65
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",3
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",442
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",19
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 16.00 GM",1
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",15115
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 22.00 GM",138
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 25.00 GM",96
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 30.00 GM",904
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 40.00 GM",609299
"PIROXICAM , 外用軟膏劑 , 10.00  MG/GM , 100.00 GM",2
"ACETAMINOPHEN 450MG + CHLORMEZANONE 100MG, 一般錠劑膠囊劑,",2761171
"ACETAMINOPHEN 300MG + CHLORMEZANONE 100MG, 一般錠劑膠囊劑,",39698
"BACLOFEN , 一般錠劑膠囊劑 , 5.00 MG",17076636
"BACLOFEN , 一般錠劑膠囊劑 , 10.00 MG",10493660
"BOTULINUM TOXIN TYPE A , 注射劑 , 1.00 , IU",636926
"BOTULINUM TOXIN TYPE A-DYSPORT , 注射劑 , 1.00 , U",404666
"CARISOPRODOL , 一般錠劑膠囊劑 , 350.00 MG",13773
"ACETAMINOPHEN 350MG + CARISOPRODOL 175MG, 一般錠劑膠囊劑,",6395527
"CHLORMEZANONE , 一般錠劑膠囊劑 , 100.00 MG",1524314
"CHLORMEZANONE , 一般錠劑膠囊劑 , 200.00 MG",17042
"ACETAMINOPHEN 150MG + CHLORZOXAZONE 125MG, 一般錠劑膠囊劑,",22
"ACETAMINOPHEN 150MG + CHLORZOXAZONE 150MG, 一般錠劑膠囊劑,",1889269
"ETHENZAMIDE 200MG + CHLORZOXAZONE 200MG, 一般錠劑膠囊劑,",50
"ACETAMINOPHEN 300MG + CHLORZOXAZONE 250MG, 一般錠劑膠囊劑,",9262191
"ACETAMINOPHEN 450MG + CHLORZOXAZONE 100MG, 一般錠劑膠囊劑",191117
"ACETAMINOPHEN 250MG + CHLORZOXAZONE 150MG + CAFFEINE 20MG + VITAMIN B17.7MG, 一般錠劑膠囊劑",7927785
"ACETAMINOPHEN 250MG + CHLORZOXAZONE 150MG + CAFFEINE 20MG + VITAMIN B110MG, 一般錠劑膠囊劑",1758385
"CHLORZOXAZONE , 一般錠劑膠囊劑 , 200.00 MG",41721110
"CHLORZOXAZONE , 一般錠劑膠囊劑 , 250.00 MG",8208656
"CISATRACURIUM , 注射劑 , 10.00 MG",311747
"CISATRACURIUM , 注射劑 , 25.00 MG",385760
"CISATRACURIUM , 注射劑 , 50.00 MG",1
"CYCLOBENZAPRINE , 一般錠劑膠囊劑 , 5.00 MG",138366
"CYCLOBENZAPRINE , 一般錠劑膠囊劑 , 10.00 MG",2095200
"MEPHENESIN , 注射劑 , 200.00 MG",28
"ACETAMINOPHEN 450MG + MEPHENOXALONE 200MG, 一般錠劑膠囊劑",658365
"METHOCARBAMOL , 一般錠劑膠囊劑 , 250.00 MG",1273
"METHOCARBAMOL , 一般錠劑膠囊劑 , 500.00 MG",9200403
"METHOCARBAMOL , 注射劑 , 500.00 MG",141
"ORPHENADRINE , 一般錠劑膠囊劑 , 50.00 MG",45
"ORPHENADRINE , 一般錠劑膠囊劑 , 100.00 MG",2184196
"ORPHENADRINE , 注射劑 , 60.00 MG",11754
"ACETAMINOPHEN 300MG + ORPHENADRINE 50MG, 一般錠劑膠囊劑",26172
"ACETAMINOPHEN 325MG + ORPHENADRINE 50MG, 一般錠劑膠囊劑",1655924
"ACETAMINOPHEN 450MG + ORPHENADRINE 35MG, 一般錠劑膠囊劑",5357249
"ACETYLSALICYLIC ACID 385MG + CAFFEINE 30MG + ORPHENADRINE 25MG, 一般錠劑膠囊劑",90805
"PANCURONIUM , 注射劑 , 4.00 MG",50103
"PHENPROBAMATE , 一般錠劑膠囊劑 , 200.00 MG",616811
"PRIDINOL , 一般錠劑膠囊劑 , 4.00 MG",201839
"PRIDINOL , 注射劑 , 2.00 MG",4772
"TIZANIDINE , 一般錠劑膠囊劑 , 2.00 MG",6003768
"TIZANIDINE , 一般錠劑膠囊劑 , 4.00 MG",136272
"TOLPERISONE , 一般錠劑膠囊劑 , 50.00 MG",5253702
"TOLPERISONE , 一般錠劑膠囊劑 , 100.00 MG",3315334
"TOLPERISONE , 一般錠劑膠囊劑 , 150.00 MG",19483591
"ALLOPURINOL , 一般錠劑膠囊劑 , 100.00 MG",34819507
"ALLOPURINOL , 一般錠劑膠囊劑 , 300.00 MG",1008509
"BENZBROMARONE , 一般錠劑膠囊劑 , 50.00 MG",33491800
"BENZBROMARONE , 一般錠劑膠囊劑 , 100.00 MG",8720184
"COLCHICINE , 一般錠劑膠囊劑 , 500-650 MCG",32237879
"COLCHICINE 500MCG + PROBENECID 500MG, 一般錠劑膠囊劑",5323
"PROBENECID , 一般錠劑膠囊劑 , 500.00 MG",199284
"SULFINPYRAZONE , 一般錠劑膠囊劑 , 100.00 MG",5697279
"ALENDRONATE , 一般錠劑膠囊劑 , 10.00 MG",598
"ALENDRONATE 70 MG＋VITAMIN D 0-5600IU, 一般錠劑膠囊劑",1390717
"DISODIUM CLODRONATE , 一般錠劑膠囊劑 , 400.00 MG",1434911
"DISODIUM CLODRONATE , 注射劑 , 300.00 MG",4940
"PAMIDRONATE DISODIUM , 注射劑 , 15.00 MG",34508
"PAMIDRONATE DISODIUM , 注射劑 , 30.00 MG",1013
"PAMIDRONATE DISODIUM , 注射劑 , 90.00 MG",228
"ZOLEDRONIC ACID , 注射劑 , 4.00 MG",15711
"DROPERIDOL , 注射劑 , 2.50 MG",10766
"DROPERIDOL , 注射劑 , 5.00 MG",418
"DROPERIDOL , 注射劑 , 25.00 MG",3
"FENTANYL , 注射劑 , 50.00 MCG",1612
"FENTANYL , 注射劑 , 100.00 MCG",29506
"FENTANYL , 注射劑 , 500.00 MCG",141737
"PROCAINE , 注射劑 , 400.00 MG",4
"PROPOFOL , 注射劑 , 120.00 MG",23
"PROPOFOL , 注射劑 , 200.00 MG",421514
"PROPOFOL , 注射劑 , 500.00 MG",103880
"PROPOFOL , 注射劑 , 1000.00 MG",656
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 80.00 MG",1517918
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 120.00 MG",87198
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 150.00 MG",225
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 250.00 MG",245334
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 300.00 MG",1356530
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 325.00 MG",42040
"ACETAMINOPHEN , 一般錠劑膠囊劑 , 500.00 MG",176034440
"ACETAMINOPHEN , 口服液劑 , 12.00  MG/ML , 60.00 ML",129
"ACETAMINOPHEN , 栓劑 , 100.00 MG",1524
"ACETAMINOPHEN , 內服液劑 , 15.00  MG/ML , 100.00 ML",44
"ACETAMINOPHEN , 內服液劑 , 24.00  MG/ML , 1.00 ML",1423753
"ACETAMINOPHEN , 口服液劑 , 24.00  MG/ML , 60.00 ML",694801
"ACETAMINOPHEN , 口服液劑 , 24.00  MG/ML , 120.00 ML",20774
"ACETAMINOPHEN , 口服液劑 , 100.00  MG/ML , 1.00 ML",22867
"ACETAMINOPHEN , 口服液劑 , 100.00  MG/ML , 30.00 ML",1546
"ACETAMINOPHEN 200MG + CODEINE 5MG, 一般錠劑膠囊劑",131477
"ACETAMINOPHEN 300MG + CAFFEINE 50MG, 一般錠劑膠囊劑",3907
"ACETAMINOPHEN 300MG + CODEINE 6MG, 一般錠劑膠囊劑,",397702
"ACETAMINOPHEN 300MG + CODEINE 7.5MG, 一般錠劑膠囊劑,",12214
"ACETAMINOPHEN 325MG + PROPOXYPHENE 32MG, 一般錠劑膠囊劑,",3429662
"ACETAMINOPHEN 325MG + TRAMADOL 37.5MG, 一般錠劑膠囊劑,",7976258
"ACETAMINOPHEN 500MG + CAFFEINE 20MG, 一般錠劑膠囊劑,",2080598
"ACETAMINOPHEN 500MG + CAFFEINE 30MG, 一般錠劑膠囊劑,",206181
"ACETAMINOPHEN 500MG + CAFFEINE 65MG, 一般錠劑膠囊劑,",2436099
"ACETAMINOPHEN 650MG + PROPOXYPHENE 60MG, 一般錠劑膠囊劑,",1851552
"ACETAMINOPHEN 250MG + ACETYLSALICYLIC ACID 250MG + CAFFEINE 65MG, 一般錠劑膠囊劑,",1038
"ACETAMINOPHEN 300MG + APRONALIDE 100MG + CAFFEINE 50MG, 一般錠劑膠囊劑,",150847
"ACETAMINOPHEN 250MG + ISOPROPYL ANTIPYRINE 150MG + CAFFEINE 50MG, 一般錠劑膠囊劑",36219
"ACETAMINOPHEN 80MG + ETHENZAMIDE 200MG + BROMISOVALUM 100MG + CAFFEINE25MG, 一般錠劑膠囊劑,",442609
"ACETAMINOPHEN 100MG/GM + ETHENZAMIDE 116MG/GM + BROMISOVALUM 66.7MG/GM +CAFFEINE 16.7MG/GM, 口服顆粒劑, 450.00GM",1
"ACETAMINOPHEN 100MG + ETHENZAMIDE 250MG + BROMISOVALUM 100MG + CAFFEINE25MG, 一般錠劑膠囊劑,",18769
"ACETAMINOPHEN 120MG + ETHENZAMIDE 300MG + DEXCHLORPHENIRAMINE 1.17MG +CAFFEINE 50MG, 一般錠劑膠囊劑,",233414
"ACETAMINOPHEN 120MG + ETHENZAMIDE 300MG + PROMETHAZINE 13.3MG + CAFFEINE50MG, 一般錠劑膠囊劑,",6744
"ACETAMINOPHEN 125MG + ETHENZAMIDE 158MG + APRONALIDE 25MG + CAFFEINE 25MG,一般錠劑膠囊劑,",46516
"ACETAMINOPHEN 125MG + PROPYPHENAZONE 75MG + APRONALIDE 30MG + CAFFEINE25MG, 一般錠劑膠囊劑,",571471
"ACETAMINOPHEN 160MG + SALICYLAMIDE 227MG + CAFFEINE 33MG + PHENOBARBITAL15MG, 一般錠劑膠囊劑,",16748
"ACETAMINOPHEN 100MG + ETHENZAMIDE 150MG + METHYLEPHEDRINE 15MG +CHLORPHENIRAMIN 2.5MG + CAFFEINE 25MG, 一般錠劑膠囊劑,",8297
"ACETAMINOPHEN(=PARACETAMOL) 15MG/ML+CHLORPHENIRAMIN 0.12MG/ML+CAFFEINE1.5MG/ML+GUAIFENESIN 2.49MG/ML+METHYLEPHEDRINE DL- HCL 0.495MG/ML,口服液劑,60.00ML",40
"CHLORPHENIRAMINE MALEATE 2MG+ETHENZAMIDE (=ETHOXYBENZAMIDE)50MG+CAFFEINE 25MG+PROPYPHENAZONE (=ISOPROPYPHENAZONE)35MG+ACETAMINOPHEN (=PARACETAMOL) 100MG+CALCIUM GLYCEROPHOSPHATE8MG+ALLOBARBITAL &nbsp;45MG,一般錠劑膠囊劑",11
"CHLORPHENIRAMINE 0.5MG + METHYLEPHEDRINE 3MG + ACETAMINOPHEN 30MG +ETHENZAMIDE 30MG + CAFFEINE 20MG + THIAMINE 2 MG + RIBOFLAVIN 0.5MG + TAURINE100MG, 口服顆粒劑, 450GM",12
"ACETYLSALICYLIC ACID, 注射劑 , 500.00 MG",716928
"ACETYLSALICYLIC ACID 350MG + CAFFEINE 30MG, 一般錠劑膠囊劑,",25305
"ACETYLSALICYLIC ACID ,一般錠劑膠囊劑, 500.00 MG",216865
"ACETYLSALICYLIC ACID ,腸溶製劑, 500.00 MG",233
"ACETYLSALICYLIC ACID,腸溶製劑,650.00 MG",8809
"ACETYLSALICYLIC ACID , 栓劑 , 125-325 MG",755
"CHOLINE MAGNESIUM TRISALICYLATE , 一般錠劑膠囊劑 , 500.00 MG",244
"BUPRENORPHINE , 一般錠劑膠囊劑 , 200.00 MCG",302104
"BUPRENORPHINE , 注射劑 , 300.00 MCG",606
"DIFLUNISAL , 一般錠劑膠囊劑 , 250.00 MG",160647
"DIHYDROERGOCORNINE , 一般錠劑膠囊劑 , .50 MG",695
"DIHYDROERGOTAMINE , 一般錠劑膠囊劑 , 1.00 MG",131014
"DIHYDROERGOTAMINE , 一般錠劑膠囊劑 , 5.00 MG",895067
"ERGOTAMINE 1MG + CAFFEINE 100MG, 一般錠劑膠囊劑,",3236239
"ERGOTAMINE 0.3MG + BELLADONNA ALKALOID 0.1MG + PHENOBARBITAL 20MG, 一般錠劑膠囊劑,",589031
"ERGOTAMINE 1MG + CAFFEINE 100MG + DIPHENHYDRAMINE 25MG, 一般錠劑膠囊劑,",58964
"ETHENZAMIDE 250MG + CAFFEINE 45.8MG + PROPYPHENAZONE 150MG, 一般錠劑膠囊劑,",1702
"ETHENZAMIDE 100MG + CAFFEINE 25MG + HYDROXYBUTYRIC ACID 150MG + VITAMIN B14MG, 一般錠劑膠囊劑,",5693
"ETHENZAMIDE 150MG + CAFFEINE 25MG + HYDROXYBUTYRIC ACID 150MG + VITAMIN B125MG, 一般錠劑膠囊劑,",95921
"FENTANYL , 經皮吸收貼片 , 25MCG/HR  1.8MG/72hr",264608
"FENTANYL , 經皮吸收貼片 , 50MCG/HR 3.6MG/72hr",154074
"FONAZINE , 一般錠劑膠囊劑 , 20.00 MG",746
